,time,flux,err
3602,-1946.9060736885292,1.0003022,6.937807
3603,-1946.8856400595976,1.0001141,6.9372473
3604,-1946.8652064302005,0.9991998,6.9357367
3605,-1946.8447728017345,0.99737036,6.9306974
3606,-1946.8243392733857,0.9960651,6.926182
3607,-1946.803905545268,0.9958178,6.9266953
3608,-1946.7834719177336,0.9953836,6.9234486
3609,-1946.7630383898504,0.99535465,6.923968
3610,-1946.74260466313,0.99521047,6.922055
3611,-1946.6813038829716,0.99498814,6.922153
3612,-1946.6608701567168,0.994872,6.9213295
3613,-1946.6200030054897,0.9949993,6.922036
3614,-1946.5995692801664,0.9948003,6.921228
3615,-1946.5791356554253,0.9949805,6.921808
3616,-1946.558702130802,0.9948779,6.9213204
3617,-1946.5382684064095,0.99501765,6.921646
3618,-1946.5178347821347,0.99539334,6.9215217
3619,-1946.4974012584423,0.9957916,6.9231534
3620,-1946.4769676346327,0.9955093,6.922333
3621,-1946.456533911638,0.99587286,6.92343
3622,-1946.436100388877,0.99665004,6.927459
3623,-1946.415666765999,0.99819964,6.928662
3624,-1946.3952330439351,0.99980474,6.9364023
3625,-1946.37479952164,0.9996202,6.9360013
3626,-1946.3543659001589,1.0001607,6.936801
3627,-1946.333932278212,0.99986047,6.9356384
3628,-1946.31349855708,1.000195,6.9372087
3629,-1946.2930650361811,0.9998954,6.9363
3630,-1946.272631415632,0.9999412,6.936255
3631,-1946.2113305553796,0.99995404,6.9359655
3632,-1946.1908970358784,0.99984145,6.935549
3633,-1946.170463316608,1.0000607,6.9362793
3634,-1946.150029697921,1.0002615,6.937224
3635,-1946.109162460547,0.9998696,6.935679
3636,-1946.0887288427912,1.0001444,6.9365854
3637,-1946.0682952250356,1.0000421,6.936416
3638,-1946.0478617073968,0.9999143,6.935755
3639,-1946.0274279899893,1.0001665,6.9370275
3640,-1946.006994373165,1.0001657,6.936416
3641,-1945.9865608564576,1.0000578,6.9356327
3642,-1945.9661271404475,1.0003327,6.9369
3643,-1945.9456935240887,1.000244,6.937057
3644,-1945.9252600083128,1.0005039,6.9364586
3645,-1945.9048263928853,1.0002013,6.9364457
3646,-1945.8843926778063,1.0002346,6.9367003
3647,-1945.8639591629617,1.0004375,6.9376163
3648,-1945.843525548,1.0003241,6.937511
3649,-1945.823091833852,1.0002246,6.9362946
3650,-1945.8026582198215,1.0001761,6.93572
3651,-1945.7822247059084,1.0003823,6.93661
3652,-1945.761790992692,1.0002387,6.9359713
3653,-1945.7413573791275,1.0002645,6.936469
3654,-1945.700490253512,1.000016,6.9352894
3655,-1945.680056641344,0.99989384,6.9352207
3656,-1945.659623029176,1.0000867,6.93578
3657,-1945.639189417474,1.0003445,6.934184
41293,-1880.4522605203088,0.99988,37.058136
41294,-1880.4515793463213,0.99964046,37.05678
41295,-1880.4508982719851,1.0000346,37.063065
41296,-1880.4502171976487,0.9994032,37.054962
41297,-1880.449536123313,1.0001496,37.069168
41298,-1880.4488550494425,0.9990659,37.052624
41299,-1880.4481739751063,0.99966097,37.065308
41300,-1880.4474928011184,1.0002402,37.07192
41301,-1880.4468117267825,1.0008308,37.079926
41302,-1880.4461306524463,1.0004783,37.07776
41303,-1880.4454494784584,0.99978477,37.06895
41304,-1880.4447684041224,1.0014478,37.09384
41305,-1880.4440874299037,0.9995535,37.06554
41306,-1880.443406255916,1.0006737,37.08303
41307,-1880.44272518158,1.0008985,37.08745
41308,-1880.4420441072436,1.0001103,37.07634
41309,-1880.441362933256,1.0012066,37.091305
41310,-1880.44068185892,0.9997263,37.07246
41311,-1880.440000684932,0.9994893,37.068962
41312,-1880.439319610596,1.0000085,37.074223
41313,-1880.4386385367247,1.0002551,37.07777
41314,-1880.4379575625064,1.0012165,37.091156
41315,-1880.4372763880529,0.9992565,37.061115
41316,-1880.4365953141823,1.0007818,37.081867
41317,-1880.435914139729,1.0008492,37.08311
41318,-1880.4352330653928,1.0004481,37.077038
41319,-1880.4345519915223,1.0007229,37.077374
41320,-1880.433870817069,0.9990326,37.05181
41321,-1880.4331897431985,1.0000201,37.065777
41322,-1880.4325087689797,0.9990984,37.05003
41323,-1880.4318276946435,1.0009124,37.07522
41324,-1880.431146520656,1.0005287,37.06393
41325,-1880.4304654463197,1.0007917,37.065475
41326,-1880.4297843719835,1.000498,37.059578
41327,-1880.429103197996,0.99864906,37.030388
41328,-1880.4284221236596,1.0011576,37.06491
41329,-1880.427741049789,1.0007231,37.055553
41330,-1880.4270599754527,1.0006019,37.05042
41331,-1880.4263789011163,0.99898785,37.025063
41332,-1880.4256978267804,0.9995437,37.030003
41333,-1880.4250167529096,1.0005124,37.040783
41334,-1880.4243355784563,1.0011697,37.04942
41335,-1880.423654504586,0.9995357,37.02219
41336,-1880.4229734302496,1.000109,37.026844
41337,-1880.4222922562624,0.9998523,37.023293
41338,-1880.4216112820432,1.000627,37.029972
41339,-1880.420930207707,1.0006837,37.028553
41340,-1880.4202490337195,1.0000371,37.01708
41341,-1880.4195679593831,1.0010498,37.02972
41342,-1880.418886885047,1.001846,37.038807
41343,-1880.4182057110595,0.99971396,37.00247
41344,-1880.417524636723,0.99982446,37.004784
41345,-1880.4168435628528,0.99994516,37.00084
41346,-1880.4161625886336,1.0001982,37.004967
41347,-1880.41548141418,1.0005457,37.007805
41348,-1880.414800339844,1.0009493,37.012226
41349,-1880.4141191658564,0.9998192,36.993523
41350,-1880.41343809152,0.9984885,36.972473
41351,-1880.4127570176497,0.9999334,36.9912
41352,-1880.4120758431964,1.0002693,36.996014
41353,-1880.4113947693256,1.0001411,36.99091
41354,-1880.4107137951069,1.0008239,37.001762
41355,-1880.4100326206533,1.0003445,36.991142
41356,-1880.409351546783,0.99921185,36.97415
41357,-1880.4086704724468,0.998011,36.95475
41358,-1880.4079892984591,1.0013393,37.00096
41359,-1880.407308224123,1.0002143,36.984566
41360,-1880.4066271497868,1.0009619,36.99493
41361,-1880.405945975799,1.0006039,36.986095
41362,-1880.40526500158,0.9991172,36.966908
41363,-1880.404583927244,0.99985504,36.977386
41364,-1880.4039027532565,0.99983454,36.97448
41365,-1880.40322167892,1.0011141,36.9963
41366,-1880.4025406050496,0.9990314,36.963356
41367,-1880.401859430596,0.9999569,36.97754
41368,-1880.4011783567255,1.0000939,36.977543
41369,-1880.4004972823896,1.0005447,36.98681
41370,-1880.3998162080532,1.0000468,36.97772
41371,-1880.3984540598467,0.9997198,36.97497
41372,-1880.3977729855103,0.9993342,36.970387
41373,-1880.3970918115228,0.9998685,36.977924
41374,-1880.396410737187,0.9991562,36.970512
41375,-1880.395729663316,0.99992687,36.983864
41376,-1880.3950484888628,1.0002594,36.989815
41377,-1880.394367514644,0.99954605,36.981194
41378,-1880.3936864407733,1.0000769,36.993023
41379,-1880.39300526632,1.0002878,36.995842
41380,-1880.392324191984,0.999489,36.988003
41381,-1880.3916431181133,0.9988002,36.97877
41382,-1880.390962043777,0.99968344,36.995937
41383,-1880.3902808697892,1.0009844,37.01624
41384,-1880.3895997954533,0.99859464,36.98329
41385,-1880.3889188212345,0.999778,37.004456
41386,-1880.3882376472463,1.0004253,37.01757
41387,-1880.3875565729104,0.999111,36.99864
41388,-1880.38687549904,0.9995762,37.010475
41389,-1880.3861943245863,1.0006696,37.02816
41390,-1880.385513250716,0.99974954,37.01649
41391,-1880.384832076263,1.0011691,37.039158
41392,-1880.3841510019265,0.9996856,37.021275
41393,-1880.383469928056,1.0005102,37.034977
41394,-1880.382788953837,0.99929816,37.01995
41395,-1880.382107779849,1.0006115,37.04185
41396,-1880.3814267055127,1.0010513,37.050224
41397,-1880.3807455315252,1.0006516,37.04629
41398,-1880.3800644571893,1.0005426,37.044876
41399,-1880.379383382853,1.000723,37.05043
41400,-1880.3787022088652,0.9994022,37.0328
41401,-1880.3780211345293,1.0006288,37.05239
41402,-1880.3773401603105,1.000487,37.049095
41403,-1880.37665908644,1.0006993,37.054024
41404,-1880.3759779119864,0.99946326,37.034782
41405,-1880.375296838116,0.99948084,37.035244
41406,-1880.37461576378,1.000434,37.049477
41407,-1880.3739345893264,1.0009658,37.05692
41408,-1880.373253515456,1.0011944,37.05823
41409,-1880.37257244112,0.9987596,37.02209
41410,-1880.3718913672487,1.0007622,37.048634
41411,-1880.371210292913,0.99987847,37.034084
41412,-1880.3705292185768,1.000568,37.043854
41413,-1880.3698480445887,0.99984837,37.030308
41414,-1880.369166970253,1.0005887,37.042038
41415,-1880.3684858963825,0.99863625,37.00996
41416,-1880.367804721929,0.99798065,36.999607
41417,-1880.3671236480584,0.99995357,37.024696
41418,-1880.36644267384,1.0008895,37.036335
41419,-1880.3657614993865,0.99997437,37.02251
41420,-1880.365080425516,1.0000168,37.01869
41421,-1880.36439935118,1.0000057,37.017803
41422,-1880.363718277309,1.0001473,37.018867
41423,-1880.363037102856,0.9999591,37.011387
41424,-1880.3623560289848,0.9999772,37.01316
41425,-1880.361674954649,1.0006646,37.019672
41426,-1880.360993880313,1.0001125,37.011196
41427,-1880.3603128059767,0.99909,36.995422
41428,-1880.3596317321064,0.9993568,37.00027
41429,-1880.3589505576529,1.000337,37.010612
41430,-1880.3582694837824,0.99899703,36.991528
41431,-1880.3575884094464,0.99997604,37.00444
41432,-1880.3569072354585,1.0005646,37.01625
41433,-1880.3562261611223,0.9999185,37.00573
41434,-1880.3555451869036,0.9996322,37.000656
41435,-1880.354864012916,0.9998724,37.006424
41436,-1880.3541829385797,1.0004082,37.016083
41437,-1880.353501864709,1.0003242,37.016598
41438,-1880.352820690256,0.9995358,37.006603
41439,-1880.352139616385,1.0006176,37.022797
41440,-1880.351458441932,0.99990225,37.017517
41441,-1880.3507773680608,0.99972004,37.016277
41442,-1880.3500963938425,0.999351,37.012962
41443,-1880.349415319506,1.0001245,37.028248
41444,-1880.3487341455184,1.0006232,37.04022
41445,-1880.3480530711824,1.0000218,37.033653
41446,-1880.347371997312,0.99985147,37.036736
41447,-1880.3466908228584,0.999708,37.038544
41448,-1880.346009748988,0.9997888,37.042416
41449,-1880.345328674652,1.0004088,37.055347
41450,-1880.3446476003155,1.0005361,37.06255
41451,-1880.343966526445,0.9991588,37.0448
41452,-1880.3432854521088,0.99994445,37.060516
41453,-1880.3426042781207,0.9999669,37.065678
41454,-1880.341923203785,1.0010788,37.084415
41455,-1880.3412421294488,0.99967766,37.06687
41456,-1880.340560955461,0.99930644,37.06655
41457,-1880.339879881125,1.0000356,37.079266
41458,-1880.339198906906,1.0014043,37.10096
41459,-1880.3385178330357,1.0002952,37.09078
41460,-1880.337836658582,0.9999797,37.0881
41461,-1880.337155584712,0.9997766,37.086365
41462,-1880.3364745103756,0.999343,37.08201
41463,-1880.335793336388,1.0005691,37.102444
41464,-1880.335112262052,0.99878937,37.076218
41465,-1880.334431188181,0.9993239,37.084934
41466,-1880.3337501138449,1.0004255,37.09996
41467,-1880.3330690395087,1.0010685,37.109314
41468,-1880.3323879656384,1.0003854,37.095856
41469,-1880.331706891302,0.9991975,37.07712
41470,-1880.3310257173143,1.0005412,37.09441
41471,-1880.3303446429784,1.0003939,37.088234
41472,-1880.3296634689905,0.9997772,37.079155
41473,-1880.3289823946543,1.0002282,37.083244
41474,-1880.3283014204355,1.0012883,37.093254
41475,-1880.3276203465648,1.0006595,37.08276
41476,-1880.3269391721117,0.9999504,37.066814
41477,-1880.326258098241,0.9998259,37.062084
41478,-1880.3255770239048,1.0008391,37.07032
41479,-1880.324895849917,0.99965197,37.049538
41480,-1880.324214775581,0.9995554,37.043312
41481,-1880.3235336015928,0.999574,37.042423
41482,-1880.322852527257,1.0000434,37.042465
41483,-1880.322171553038,0.99976176,37.03507
41484,-1880.321490479168,0.9991384,37.022728
41485,-1880.3208093047144,0.99969983,37.028202
41486,-1880.320128230844,1.0014142,37.04722
41487,-1880.3194470563903,0.99905837,37.009758
41488,-1880.31876598252,0.9998579,37.0207
41489,-1880.318084908184,0.9990285,37.00397
41490,-1880.317403734196,1.0004597,37.023296
41491,-1880.316722759977,0.999622,37.004818
41492,-1880.3160416856408,0.9989674,36.994076
41493,-1880.315360511653,0.9998382,37.001312
41494,-1880.314679437317,0.9999255,37.00206
41495,-1880.3139983634464,1.0007308,37.012753
41496,-1880.3133172891105,0.999766,36.99741
41497,-1880.3126361151224,1.0003011,37.00305
41498,-1880.3119550407864,1.0007704,37.00699
41499,-1880.3112740665676,1.0001489,36.998444
41500,-1880.31059289258,0.99994767,36.994656
41501,-1880.309911818244,1.0006258,37.001827
41502,-1880.309230744373,0.9996135,36.985577
41503,-1880.30854956992,0.9993914,36.983006
41504,-1880.3078684960487,1.0003045,36.994923
41505,-1880.307187421713,0.99995446,36.991295
41506,-1880.3065063478423,1.000514,36.996716
41507,-1880.3058252735063,0.99952704,36.982487
41508,-1880.3044631253,0.9999803,36.9882
41509,-1880.3037819508463,0.99988973,36.988495
41510,-1880.303100876976,0.9997085,36.986603
41511,-1880.30241980264,1.0001005,36.98988
41512,-1880.301738628652,1.0014104,37.01204
41513,-1880.301057554316,1.0002553,36.995125
41514,-1880.3003765800968,0.9996995,36.988186
41515,-1880.299695406109,0.99973565,36.986977
41516,-1880.299014331773,1.000257,36.996487
41517,-1880.2983332579024,0.9987696,36.97532
41518,-1880.297652083449,0.9996586,36.987743
41519,-1880.2969710095783,1.0003804,36.99801
41520,-1880.2962898351248,0.99983764,36.98975
41521,-1880.2956087612547,0.99886024,36.97748
41522,-1880.294927787036,0.9999758,36.99506
41523,-1880.2942467126995,1.0005039,37.00338
41524,-1880.293565538712,0.99964327,36.989517
41525,-1880.292884464376,0.999228,36.98398
41526,-1880.292203290388,0.9982535,36.97136
41527,-1880.2915222165173,1.0007588,37.007637
41528,-1880.2908411421813,0.9997269,36.99303
41529,-1880.2901599681936,1.0002168,37.00016
41530,-1880.2894789939744,1.0014291,37.019444
41531,-1880.2887979196385,1.0001512,37.00178
41532,-1880.288116845768,1.000938,37.01448
41533,-1880.2874356713144,0.99990255,37.0013
41534,-1880.286754597444,0.9993292,36.99212
41535,-1880.286073523108,1.0007714,37.01549
41536,-1880.28539234912,1.001462,37.023857
41537,-1880.284711274784,0.9990563,36.990623
41538,-1880.284030300565,1.0008105,37.017647
41539,-1880.2833491265771,0.9997251,37.002728
41540,-1880.2826680522408,1.0006208,37.01538
41541,-1880.2819869783707,0.9996765,37.004456
41542,-1880.2813058039171,1.0004439,37.01587
41543,-1880.2806247300468,1.0000607,37.012238
41544,-1880.279943655711,0.9999794,37.012
41545,-1880.27926258184,0.9996514,37.00912
41546,-1880.278581507504,0.9995183,37.009163
41547,-1880.277900433168,0.9995399,37.010582
41548,-1880.2772193592973,1.0003633,37.02236
41549,-1880.276538184844,0.99957913,37.01357
41550,-1880.2758571109732,0.9989179,37.002758
41551,-1880.2751760366373,0.99923825,37.009953
41552,-1880.2744948626496,0.99972177,37.019035
41553,-1880.2738137883132,0.99886125,37.006706
41554,-1880.27313281456,0.9991581,37.011433
41555,-1880.2724516401067,1.0005841,37.03326
41556,-1880.271770566236,1.0010972,37.04023
41557,-1880.2710894919,0.9985362,37.002804
41558,-1880.2704083179124,0.9997996,37.02346
41559,-1880.269727243576,1.000406,37.0322
41560,-1880.26904616924,0.9998133,37.021744
41561,-1880.2683649952523,0.99972886,37.021843
41562,-1880.267683920916,1.0005987,37.0343
41563,-1880.2670029471628,0.9999884,37.026134
41564,-1880.2663217727093,1.000623,37.03488
41565,-1880.265640698839,1.0007532,37.03583
41566,-1880.2649596245028,0.9987136,37.006866
41567,-1880.2642784505151,1.0001462,37.027225
41568,-1880.263597376179,1.0004027,37.031578
41569,-1880.2629163023084,1.0000641,37.024384
41570,-1880.262235127855,0.99980664,37.023014
41571,-1880.261554153636,0.99975824,37.01938
41572,-1880.2608730797656,0.99993104,37.02234
41573,-1880.260191905778,1.0005479,37.032135
41574,-1880.2595108314415,1.000475,37.029297
41575,-1880.2588297571056,0.99981,37.01972
41576,-1880.2581485831176,1.000568,37.031025
41577,-1880.2574675087817,0.9994906,37.015896
41578,-1880.2567864349112,1.0007448,37.033623
41579,-1880.256105360575,1.0001044,37.024147
41580,-1880.2554242867045,1.001276,37.043716
41581,-1880.2547432123683,1.001707,37.04921
41582,-1880.2540620383809,0.9997485,37.018547
41583,-1880.2533809640445,1.0017625,37.049034
41584,-1880.252699890174,1.0000433,37.023144
41585,-1880.2520188158376,1.0009133,37.036884
41586,-1880.25133764185,1.0011039,37.03981
41587,-1880.2506566676311,1.0013055,37.041656
41588,-1880.2499755937608,0.9999482,37.022522
41589,-1880.2492944193075,1.0001428,37.02651
41590,-1880.2486133454368,1.0010992,37.04096
41591,-1880.2479322711008,0.99945205,37.015427
41592,-1880.247251097113,1.0004377,37.031113
41593,-1880.2465700227767,0.9998734,37.02413
41594,-1880.2458889484408,1.0008916,37.03828
41595,-1880.24520787457,1.0005794,37.033146
41596,-1880.2445268002336,1.0010825,37.04047
41597,-1880.2438457263636,1.0001192,37.029846
41598,-1880.2431646520272,1.0020132,37.054707
41599,-1880.2424834780395,0.9999268,37.02555
41600,-1880.2418024037036,0.9998779,37.02478
41601,-1880.241121229716,1.0000421,37.029274
41602,-1880.2404401553797,0.9999822,37.029873
41603,-1880.239759181626,0.9992613,37.016903
41604,-1880.23907810729,1.0013644,37.047184
41605,-1880.2383969333025,1.0009123,37.040825
41606,-1880.237715858966,1.0014615,37.048645
41607,-1880.2363536106425,1.0000211,37.02991
41608,-1880.235672536772,1.0000049,37.02877
41609,-1880.2349913623184,0.9998379,37.028057
41610,-1880.2343103880996,1.0007538,37.041374
41611,-1880.233629314229,1.0013597,37.048897
41612,-1880.2329482398927,1.0006601,37.0397
41613,-1880.232267065905,1.0005518,37.03604
41614,-1880.2315859915689,0.99916375,37.016144
41615,-1880.2309048175807,0.9985887,37.007576
41616,-1880.230223743245,0.99972856,37.021297
41617,-1880.2295426693745,0.9996296,37.020535
41618,-1880.2288616951555,0.9997652,37.021145
41619,-1880.228180521168,0.99926424,37.01344
41620,-1880.227499446832,0.9999794,37.02352
41621,-1880.226818272844,1.0013292,37.042206
41622,-1880.226137198508,1.0002584,37.024483
41623,-1880.2254561246373,0.9992448,37.011063
41624,-1880.224775050301,1.001076,37.037598
41625,-1880.2240938763132,1.001371,37.041298
41626,-1880.2234129020944,1.0012978,37.03765
41627,-1880.2227318277585,1.0002096,37.022243
41628,-1880.2220506537703,1.0021391,37.048714
41629,-1880.2213695799,0.99993056,37.01728
41630,-1880.220688505564,0.99938023,37.008583
41631,-1880.2200074316931,1.0002071,37.020336
41632,-1880.21932625724,1.0004253,37.022697
41633,-1880.2186451833693,0.99907273,37.003826
41634,-1880.2179641090331,1.0004578,37.024944
41635,-1880.2172830351628,1.0001276,37.018726
41636,-1880.216601960827,1.0020006,37.04609
41637,-1880.2159208864905,1.0006821,37.026222
41638,-1880.2152397125028,1.0004759,37.023643
41639,-1880.2145586386323,1.0019674,37.048027
41640,-1880.213877564296,0.9994082,37.010242
41641,-1880.2131963903084,1.0001606,37.02101
41642,-1880.2125154160892,0.9991862,37.00876
41643,-1880.2118343417533,1.000785,37.033184
41644,-1880.2111531677656,0.99906516,37.007248
41645,-1880.2104720934292,1.0008088,37.034866
41646,-1880.209791019559,1.0000705,37.02402
41647,-1880.2091098455712,1.0000341,37.02558
41648,-1880.208428771235,1.0010593,37.042377
41649,-1880.2077475972476,0.999832,37.025585
41650,-1880.2070665229112,0.99943197,37.021233
41651,-1880.2063855491576,0.99925363,37.019894
41652,-1880.2057044748217,1.001539,37.054325
41653,-1880.205023300834,1.0001506,37.036373
41654,-1880.2043422264976,0.99926436,37.024174
41655,-1880.2036611526275,1.0008384,37.051014
41656,-1880.202979978174,1.0016671,37.05996
41657,-1880.2022989043037,1.0004673,37.04571
41658,-1880.20161772985,0.9984819,37.0168
41659,-1880.2009367560968,0.99988705,37.040646
41660,-1880.2002556817608,1.0004294,37.0508
41661,-1880.1995746074244,1.0011783,37.062508
41662,-1880.1988934334368,1.0007627,37.05779
41663,-1880.1982123595665,1.0011746,37.064693
41664,-1880.19753128523,0.9998234,37.046036
41665,-1880.1968501112424,0.9996904,37.04281
41666,-1880.1961690369064,0.99987227,37.048527
41667,-1880.1954880631529,1.000067,37.050243
41668,-1880.1948068886995,1.0002967,37.054424
41669,-1880.194125814829,1.0000954,37.05058
41670,-1880.1934447404929,1.0017983,37.07587
41671,-1880.1927636666223,1.0010469,37.061375
41672,-1880.192082492169,0.9998795,37.044468
41673,-1880.1914014182985,1.001247,37.063194
41674,-1880.1907203439623,0.99982053,37.042175
41675,-1880.190039270092,1.0003866,37.04771
41676,-1880.189358195756,0.9996487,37.034378
41677,-1880.1886771214197,1.0007162,37.047245
41678,-1880.187995947432,0.9996735,37.029293
41679,-1880.1873148735613,0.9993148,37.021923
41680,-1880.186633799225,1.0004104,37.034584
41681,-1880.1859526252372,1.0007544,37.035213
41682,-1880.1852715509008,0.99910563,37.00734
41683,-1880.1845905766825,0.999347,37.00848
41684,-1880.183909502812,1.0005348,37.02289
41685,-1880.1832283283584,0.99961436,37.003635
41686,-1880.182547254488,1.0015317,37.028538
41687,-1880.1818661806171,1.0005941,37.011333
41688,-1880.181185006164,0.9991245,36.98687
41689,-1880.1805039322933,0.99988866,36.9951
41690,-1880.17982275784,0.99982864,36.990376
41691,-1880.1791417840868,1.00041,36.99565
41692,-1880.1784607097509,1.000761,36.99812
41693,-1880.17777963588,0.99970424,36.980244
41694,-1880.1770984614268,1.0001997,36.983536
41695,-1880.1764173875565,1.0005184,36.986225
41696,-1880.175736213103,1.0003815,36.981747
41697,-1880.1750551392324,1.0001565,36.97674
41698,-1880.1743740648965,1.0005795,36.981068
41699,-1880.173693091143,0.99994916,36.969486
41700,-1880.1730119166896,0.9995135,36.960083
41701,-1880.172330842819,0.99876416,36.95049
41702,-1880.1716496688316,1.0014412,36.98815
41703,-1880.1709685944952,0.9995846,36.96088
41704,-1880.170287520159,1.0005952,36.973843
41705,-1880.1696063461716,0.99949276,36.95795
41706,-1880.1689252723008,1.0005893,36.976097
41707,-1880.1682442980816,1.0008777,36.977894
41708,-1880.1675631236285,0.99918795,36.955406
41709,-1880.166882049758,1.0001123,36.967484
41710,-1880.1662009754216,0.99943894,36.95989
41711,-1880.1655199015515,0.99892265,36.952877
41712,-1880.164838727564,1.0003906,36.977303
41713,-1880.1641576532277,1.0002213,36.97579
41714,-1880.1634765788915,0.9996885,36.970825
41715,-1880.1627955050208,1.0004206,36.98332
41716,-1880.1621144311505,0.9996578,36.97265
41717,-1880.161433356814,0.99948585,36.97392
41718,-1880.1607521828264,0.99937695,36.97308
41719,-1880.1600711084905,1.0001899,36.986057
41720,-1880.15939003462,0.99962074,36.981937
41721,-1880.1587089602835,0.9993068,36.97901
41722,-1880.158027786296,1.0009031,37.004555
41723,-1880.1573468120769,0.99975926,36.98967
41724,-1880.1566657382064,0.99911755,36.986183
41725,-1880.155984563753,0.99872255,36.979073
41726,-1880.1553034898825,0.999162,36.990448
41727,-1880.1546224155463,1.0004107,37.010563
41728,-1880.1539412415584,1.0006897,37.016266
41729,-1880.1532601672225,0.9994591,37.001965
41730,-1880.1525789932348,0.999311,37.002705
41731,-1880.1518979193645,0.99885875,36.996803
41732,-1880.1512169451453,1.000339,37.02293
41733,-1880.150535870809,0.9996971,37.015045
41734,-1880.1498546968212,1.0014648,37.04248
41735,-1880.1491736224853,0.99983,37.020935
41736,-1880.1484925486147,0.99971145,37.02184
41737,-1880.147811374627,0.9998294,37.024822
41738,-1880.1471303002909,0.9997604,37.025513
41739,-1880.1464491263032,1.0002772,37.0352
41740,-1880.145768152084,1.0006534,37.04239
41741,-1880.1450870782137,0.99955666,37.030396
41742,-1880.1444060038773,1.000452,37.045086
41743,-1880.1437248298896,1.0010283,37.053463
41744,-1880.1430437555537,0.9997863,37.036125
41745,-1880.142362581566,1.0004177,37.046143
41746,-1880.1416815076957,0.99998915,37.040623
41747,-1880.1410004333595,1.0005947,37.052288
41748,-1880.1403194591403,1.0004371,37.05134
41749,-1880.1396382851528,1.0001868,37.047237
41750,-1880.1389572108164,1.0006672,37.054993
41751,-1880.138276136946,1.000784,37.057297
41752,-1880.1375949629585,1.0004976,37.055763
41753,-1880.136913888622,0.99933726,37.041298
41754,-1880.136232814752,1.0003448,37.054497
41755,-1880.1355516402984,1.0010642,37.066387
41756,-1880.1348706665449,1.0020825,37.081776
41757,-1880.1341895922087,1.0010016,37.06738
41758,-1880.133508418221,1.0007331,37.06299
41759,-1880.1328273438849,1.0004593,37.059486
41760,-1880.1321462700143,1.0004528,37.061634
41761,-1880.1314651956784,1.000508,37.061035
41762,-1880.1307840216905,1.0003257,37.059555
41763,-1880.1301029473543,0.99960804,37.048798
41764,-1880.129421973601,1.0007403,37.06656
41765,-1880.1287407996133,1.0008904,37.068836
41766,-1880.128059725277,1.0008153,37.06784
41767,-1880.1273786514064,1.0005802,37.065563
41768,-1880.1266974769533,1.0007927,37.070896
41769,-1880.1260164030828,1.0005549,37.066135
41770,-1880.1253353287464,1.0003637,37.06624
41771,-1880.124654154759,0.9997947,37.05775
41772,-1880.12397318054,1.000507,37.068478
41773,-1880.1232921066692,1.000867,37.074963
41774,-1880.1226110323328,1.0006666,37.070854
41775,-1880.1219298583453,1.0007125,37.072826
41776,-1880.1212487840091,1.0003636,37.06891
41777,-1880.1205676100217,1.0001665,37.067947
41778,-1880.1198865361512,1.0008918,37.075817
41779,-1880.119205461815,0.99978936,37.060284
41780,-1880.118524487596,1.0016407,37.089222
41781,-1880.1178433136083,0.99988514,37.065804
41782,-1880.1171622397376,0.9998939,37.065033
41783,-1880.1164810652845,0.99956787,37.0616
41784,-1880.115799991414,1.0012612,37.08711
41785,-1880.1151189170776,1.0000324,37.071247
41786,-1880.11443774309,1.0006568,37.078922
41787,-1880.11375666922,0.9990488,37.055984
41788,-1880.1130756950008,1.0001578,37.0721
41789,-1880.1117134466767,0.99883235,37.05464
41790,-1880.1110323728064,1.0001421,37.07447
41791,-1880.1103511983529,0.9991545,37.05917
41792,-1880.1096701244824,0.9994717,37.064106
41793,-1880.1089890501464,1.0009855,37.08513
41794,-1880.1083078761585,0.9984274,37.049137
41795,-1880.1076269019395,0.9995524,37.06744
41796,-1880.106945828069,1.0006653,37.081734
41797,-1880.106264654081,1.0005274,37.079754
41798,-1880.1055835797447,0.9995619,37.064926
41799,-1880.1049025058744,1.0002124,37.077595
41800,-1880.1042214315385,1.0002905,37.076946
41801,-1880.1035402575508,0.9999583,37.072414
41802,-1880.1028591832144,0.99966514,37.068153
41803,-1880.102178208996,1.0000168,37.071785
41804,-1880.101497035008,1.0001471,37.072636
41805,-1880.1008159611372,1.0006877,37.08024
41806,-1880.1001348868008,1.0013393,37.090446
41807,-1880.0994538129307,0.9996788,37.063366
41808,-1880.098772638943,0.99988586,37.065907
41809,-1880.0980915646069,0.9995397,37.06101
41810,-1880.0974104907364,0.9998904,37.063587
41811,-1880.0967294164,1.0000509,37.06597
41812,-1880.0960483425297,0.9998226,37.061848
41813,-1880.0953672681933,1.0001835,37.063477
41814,-1880.0946860942056,0.99968123,37.057796
41815,-1880.0940050198697,0.9999004,37.056095
41816,-1880.0933239459991,0.99943084,37.04781
41817,-1880.0926427720117,1.0006424,37.06621
41818,-1880.0919616976755,0.9998846,37.05161
41819,-1880.091280523688,1.0016135,37.075558
41820,-1880.089918475598,1.0000982,37.049038
41821,-1880.089237401262,1.000118,37.045147
41822,-1880.0885562272745,1.0014316,37.065403
41823,-1880.087875152938,0.99939936,37.030224
41824,-1880.0871939789504,0.9992848,37.026295
41825,-1880.08651290508,1.0005076,37.04003
41826,-1880.085831830744,1.0004407,37.036438
41827,-1880.0851508565247,1.0013881,37.047604
41828,-1880.084469682537,1.001163,37.041153
41829,-1880.0837886086665,1.0015955,37.04362
